x
1547,LOC644043
1548,LOC402677
1549,NA
1550,NA
1551,TMEM22
1552,FABP4
1553,ACYP2
1554,NA
1555,NA
1556,NUMBL
1557,COMMD2
1558,MAP1A
1559,LOC653080
1560,LETMD1
1561,LOC221710
1562,NA
1563,NA
1564,METRNL
1565,PRRT2
1566,FOXC2
1567,LOC728127
1568,CEBPD
1569,RHEB
1570,MAOA
1571,GPR56
1572,IMPAD1
1573,NA
1574,NA
1575,CASQ1
1576,NA
1577,SUMO3
1578,USP40
1579,LOC647958
1580,IRF4
1581,NLRP3
1582,CENTD3
1583,NA
1584,ZNF33B
1585,NA
1586,GTPBP4
1587,DTL
1588,MBNL1
1589,TRIOBP
1590,PAX8
1591,KIAA1609
1592,JARID1B
1593,CTRC
1594,LOC285047
1595,LOC730456
1596,OSBPL10
1597,CCNE2
1598,CDCA8
1599,CD209
1600,NA
1601,ABCF1
1602,URP2
1603,ATP8B4
1604,NA
1605,KIF15
1606,CYP3A5
1607,H2AFZ
1608,DPYSL3
1609,CDC20
1610,C11orf60
1611,SCUBE3
1612,GRAMD1C
1613,BAZ1B
1614,VAPA
1615,FAM14B
1616,EME1
1617,DUSP28
1618,ANP32B
1619,NA
1620,LOC441268
1621,LOC152485
1622,BEST1
1623,NPHS2
1624,LOC648749
1625,MKNK2
1626,LCOR
1627,FAM46C
1628,RUNX2
1629,PLCL2
1630,SMC1B
1631,LOC400566
1632,LOC93349
1633,COL6A1
1634,NA
1635,LOC402509
1636,LRRC49
1637,ST6GALNAC5
1638,RECQL4
1639,THRAP6
1640,FLJ12334
1641,B3GALNT1
1642,SERPINE1
1643,GREM1
1644,ATP2C2
1645,LOC644743
1646,PEX11G
1647,TUSC4
1648,E2F2
1649,PTPN11
1650,NA
1651,F3
1652,BCAM
1653,ZNF320
1654,CYB5R1
1655,BUB1B
1656,PCOLCE2
1657,STARD10
1658,USP4
1659,NA
1660,IFITM3
1661,NA
1662,C3orf39
1663,B3GAT1
1664,FAM86B1
1665,GALK1
1666,NUSAP1
1667,C1orf116
1668,SV2C
1669,LOC653204
1670,LOC643669
1671,NA
1672,LOC653501
1673,MADD
1674,AURKA
1675,ZNF503
1676,HMHA1
1677,SRF
1678,UPP1
1679,LOC648659
1680,MOXD1
1681,AK1
1682,LOC644057
1683,NA
1684,SENP5
1685,NRP1
1686,HSD17B6
1687,TOP2A
1688,TOX
1689,PEX6
1690,PGBD1
1691,CASC2
1692,NA
1693,SLC12A8
1694,LOC645863
1695,NA
1696,NA
1697,LRRC42
1698,DAK
1699,GALK2
1700,MED11
1701,ZNF167
1702,NA
1703,NA
1704,MAP1B
1705,TRPM2
1706,MAP3K8
1707,SEMA3F
1708,CD38
1709,LOC729173
1710,CMPK
1711,MGC24039
1712,PIK3AP1
1713,TBC1D9B
1714,NA
1715,P2RY5
1716,LOC727882
1717,GAL
1718,MPHOSPH1
1719,SLC2A14
1720,CDC42EP1
1721,HOXC9
1722,GFI1
1723,MGC46496
1724,DZIP1
1725,YIF1B
1726,SOX15
1727,NA
1728,LOC387934
1729,NA
1730,UBC
1731,FANCB
1732,SGOL1
1733,FGFR3
1734,KIAA1217
1735,SMAD7
1736,LOC392713
1737,MDC1
1738,LOC653471
1739,POLD3
1740,STK32A
1741,STMN1
1742,DDEF1
1743,NA
1744,NA
1745,FLJ10159
1746,NA
1747,PBK
1748,SLAMF8
1749,SNF1LK
1750,ARSA
1751,TNS4
1752,NA
1753,SGIP1
1754,C13orf3
1755,BRCA1
1756,ACCN2
1757,TMEM25
1758,PSCD4
1759,HDGF
1760,RCBTB2
1761,LGR4
1762,C20orf194
1763,LOC728741
1764,P2RY6
1765,CHEK1
