x
299,CRYAB
300,TOMM40
301,DOCK11
302,ISLR
303,C19orf40
304,ETF1
305,DSE
306,KIAA1271
307,SLA
308,NOPE
309,RECK
310,SERPINE2
311,ITM2A
312,MS4A7
313,LOC730456
314,ZSWIM1
315,GPR177
316,AGMAT
317,LOXL3
318,MAPRE2
319,EGR2
320,BEST1
321,CLN6
322,EPB41L2
323,TAOK1
324,SNORD34
325,SNFT
326,CCDC71
327,DIXDC1
328,HSPA8
329,RERG
330,COL15A1
331,C14orf21
332,PAM
333,PRAC
334,TIGD5
335,LITAF
336,LY96
337,LOC162427
338,RORB
339,LOC727957
340,ZNF205
341,TMOD1
342,PRDM8
343,ATP8B2
344,PTGIS
345,TBX1
346,TUBB6
347,SHMT2
348,KPNA6
349,SERPING1
350,SETD1A
351,TFAP4
352,CA9
353,GSTM5
354,KIAA1737
355,CD86
356,C4orf31
357,CDK6
358,PDLIM3
359,GNG7
360,CAMK2N1
361,CD33
362,ZUBR1
363,ZNF213
364,SLFN11
365,SNCA
366,ADH1A
367,LOC641765
368,DCHS1
369,TGFBR2
370,NTNG2
371,FBLN5
372,PRKCB1
373,GULP1
374,GTF2IRD1
375,COL3A1
376,DOCK2
377,FAIM2
378,CCDC34
379,TARBP2
380,RCSD1
381,AOX1
382,SRGN
383,ACAT1
384,FASN
385,ATPBD3
386,DOHH
387,PRNP
388,CASP12
389,HLA-DRA
390,CCDC120
391,NA
392,DZIP1
393,SNX2
394,NA
395,FCER1A
396,PTGDS
397,GFRA2
398,CLEC3B
399,NEK6
400,HDC
401,NA
402,C14orf139
403,MGC13114
404,F3
405,ZNF696
406,ATP13A2
407,NLRP3
408,FGF11
409,DGAT1
410,DPYSL3
411,GFPT2
412,CTSL1
413,PLS3
414,DNAJC5
415,PODN
416,LOC653562
417,DEGS1
418,LRFN3
419,ZDHHC14
420,FILIP1L
421,A2M
422,C1orf162
423,CPNE8
424,KCNMB1
425,HDAC8
426,DUSP26
427,HSD17B6
428,GSN
429,TNFRSF19
430,NA
431,NA
432,SBK1
433,TMEM176A
434,ATXN7L2
435,FAM20C
436,PTGS1
437,CLEC10A
438,LCP2
439,TRIM11
440,SLC37A4
441,C1orf93
442,GSTCD
443,NA
444,ZNF768
445,WFDC1
446,C20orf151
447,C3
448,DLX3
449,SLC19A1
450,NBEA
451,ZNF793
452,NAT11
453,KIAA1644
454,C1QTNF7
455,NA
456,ZNF264
457,DDX24
458,NA
459,PARVG
460,RPS6KA2
461,IL7R
462,ADCY9
463,SH3BP5L
464,COL13A1
465,ARHGAP28
466,NAPG
467,PCTK3
468,SPARC
469,CNOT6
470,PFDN6
471,PROC
472,LRRC45
473,GAB3
474,METTL1
475,ANP32B
476,MAMDC2
477,ACACB
478,CAB39
479,DOCK10
480,MARVELD3
481,LOC642031
482,LOC283932
483,MNDA
484,PDDC1
485,SIRPA
486,PPAPDC3
487,CCL14
488,PAK4
489,NA
490,C1QB
491,LRRK2
492,LIX1L
493,ATXN1
494,PAFAH1B3
495,DHX34
496,LGALS1
497,RBPMS2
498,PLEKHC1
499,CERK
500,LOC653524
501,C18orf24
502,ZDHHC23
503,RGS11
504,SH2B3
505,FXYD6
506,SLC6A8
507,NA
508,SIM2
509,CUGBP2
510,MTP18
511,PRICKLE2
512,PIWIL4
513,DNASE1L3
514,ATP6V0E1
515,PLEK
516,UFD1L
517,ADCY4
518,PLA2G2F
519,CAV2
520,ZNF687
521,DDIT4L
522,MGC3196
523,CENTB1
524,MGC4172
525,KLHDC1
526,ARVCF
527,CC2D1A
528,LRFN5
529,NA
530,C6orf65
531,AGRIN
532,PLCL2
533,NA
534,NA
535,HCST
536,CMAH
537,RIMBP2
538,KIAA0513
539,ZBTB16
540,OSR2
541,HIT-40
542,IRF8
543,JAZF1
544,NPAT
545,TNFAIP8L3
546,CWF19L2
547,ARHGAP9
548,PRPH
549,NFIX
550,NA
551,MSRB3
552,EIF1B
553,NA
554,LMO6
555,C19orf46
556,GABARAPL1
557,GAS7
558,FKBP2
559,NLGN1
560,CD8A
561,RABGGTA
562,LOC283683
563,SEC22A
564,ZAK
565,MT2A
566,DUSP1
567,RUNX3
568,DNAJC17
569,CD97
570,CUL7
571,ITGB2
572,SORBS1
573,MORG1
574,YY1
575,ANKRD25
