x
196	ILMN_1652098|LOC388578
197	ILMN_1652113|LOC641989
198	ILMN_1652120|ZNF302
199	ILMN_1652128|LMBRD1
200	ILMN_1652132|LOC649945
201	ILMN_1652137|PPYR1
202	ILMN_1652143|E2F3
203	ILMN_1652144|LOC653751
204	ILMN_1652147|MRPL43
205	ILMN_1652151|LOC644829
206	ILMN_1652155|LOC647070
207	ILMN_1652160|LRBA
208	ILMN_1652162|LOC652298
209	ILMN_1652163|DVL2
210	ILMN_1652164|LOC729196
211	ILMN_1652166|GUCY1B2
212	ILMN_1652170|LOC649159
213	ILMN_1652171|CDKN2C
214	ILMN_1652175|KRTAP9-8
215	ILMN_1652178|FLJ41733
216	ILMN_1652179|LOC644802
217	ILMN_1652181|KIF2B
218	ILMN_1652188|KIAA1632
219	ILMN_1652198|CCM2
220	ILMN_1652199|LOC642113
221	ILMN_1652205|LOC645785
222	ILMN_1652206|LOC642628
223	ILMN_1652207|COX4I1
224	ILMN_1652209|LOC731432
225	ILMN_1652215|LOC649068
226	ILMN_1652218|LOC440080
227	ILMN_1652219|C20orf112
228	ILMN_1652223|HSPC049
229	ILMN_1652230|LOC647361
230	ILMN_1652232|LOC652491
231	ILMN_1652236|LOC732313
232	ILMN_1652237|CBR3
233	ILMN_1652240|STMN1
234	ILMN_1652242|LOC643206
235	ILMN_1652243|FLJ32784
236	ILMN_1652244|POPDC3
237	ILMN_1652254|LOC643125
238	ILMN_1652263|CDY2A
239	ILMN_1652272|KCTD2
240	ILMN_1652276|MAGEA3
241	ILMN_1652277|SECTM1
242	ILMN_1652284|PRM3
243	ILMN_1652287|NOG
244	ILMN_1652291|EVX2
245	ILMN_1652297|LOC642468
246	ILMN_1652300|ZNF507
247	ILMN_1652306|MEGF10
248	ILMN_1652309|TTC8
249	ILMN_1652314|SPAG1
250	ILMN_1652319|LOC642528
251	ILMN_1652333|FN3KRP
252	ILMN_1652338|LOC646156
253	ILMN_1652343|LOC652735
254	ILMN_1652348|FLJ46481
255	ILMN_1652357|PDHX
256	ILMN_1652365|LOC127602
257	ILMN_1652368|LOC647247
258	ILMN_1652371|KIAA1324L
259	ILMN_1652376|IFNA17
260	ILMN_1652379|SUCLG2
261	ILMN_1652381|SIGLEC5
262	ILMN_1652390|GJB3
263	ILMN_1652394|RAB2A
264	ILMN_1652397|TRPT1
265	ILMN_1652407|ZMYND8
266	ILMN_1652409|SPATA7
267	ILMN_1652413|UCN2
268	ILMN_1652417|DC36
269	ILMN_1652421|ANKRD35
270	ILMN_1652423|RREB1
271	ILMN_1652424|OR1S1
272	ILMN_1652429|CXorf30
273	ILMN_1652430|LOC642268
274	ILMN_1652431|CA1
275	ILMN_1652434|MTHFD2L
276	ILMN_1652436|LOC646029
277	ILMN_1652439|KRTAP3-1
278	ILMN_1652443|LOC653651
279	ILMN_1652444|LOC92312
280	ILMN_1652450|LOC647509
281	ILMN_1652459|LOC654161
282	ILMN_1652461|PARD3B
283	ILMN_1652464|TUBA3E
284	ILMN_1652465|SLC26A4
285	ILMN_1652466|LOC644366
286	ILMN_1652469|LOC648302
287	ILMN_1652472|BRAF
288	ILMN_1652474|SPG21
289	ILMN_1652481|LOC644294
290	ILMN_1652488|LOC644883
291	ILMN_1652490|MANSC1
292	ILMN_1652505|APEX2
293	ILMN_1652507|LOC646870
294	ILMN_1652512|C21orf25
295	ILMN_1652521|MTMR9
296	ILMN_1652526|LOC652231
297	ILMN_1652527|LOC644808
298	ILMN_1652533|DKFZp434K191
299	ILMN_1652540|C5orf16
300	ILMN_1652550|LOC647681
301	ILMN_1652561|LOC643409
302	ILMN_1652569|AP1G1
303	ILMN_1652574|LRRC4B
304	ILMN_1652578|TSHB
305	ILMN_1652580|POLD1
306	ILMN_1652591|RNF151
307	ILMN_1652594|ACTR5
308	ILMN_1652602|C11orf35
309	ILMN_1652611|LOC642538
310	ILMN_1652631|C9orf19
311	ILMN_1652638|LRRC58
312	ILMN_1652639|LOC652173
313	ILMN_1652642|SURF6
314	ILMN_1652646|LOC441196
315	ILMN_1652649|LOC643722
316	ILMN_1652650|SH3KBP1
317	ILMN_1652653|KIAA1683
318	ILMN_1652666|LOC647049
319	ILMN_1652670|PRAMEF1
320	ILMN_1652675|LOC730038
321	ILMN_1652677|FAM89A
322	ILMN_1652679|LOC648855
323	ILMN_1652680|LOC652616
324	ILMN_1652685|LOC642595
325	ILMN_1652686|POP4
326	ILMN_1652687|LOC440104
327	ILMN_1652693|SHH
328	ILMN_1652694|KIAA0773
329	ILMN_1652700|LOC647102
330	ILMN_1652701|FLJ20972
331	ILMN_1652711|LOC648815
332	ILMN_1652715|C10orf111
333	ILMN_1652716|THEX1
334	ILMN_1652719|TMCO5
335	ILMN_1652722|C14orf2
336	ILMN_1652734|LOC645730
337	ILMN_1652735|RFXAP
338	ILMN_1652737|LOC646871
339	ILMN_1652740|LOC389786
340	ILMN_1652745|LOC642257
341	ILMN_1652747|LOC644631
342	ILMN_1652748|LOC390354
343	ILMN_1652749|ERF
344	ILMN_1652753|WDR71
345	ILMN_1652754|ZNF428
346	ILMN_1652756|LOC643878
347	ILMN_1652758|LOC647579
348	ILMN_1652762|HIC2
349	ILMN_1652763|LOC389203
350	ILMN_1652766|CASP8AP2
351	ILMN_1652768|LOC440589
352	ILMN_1652774|L3MBTL3
353	ILMN_1652777|CDC42EP2
354	ILMN_1652780|TMOD2
355	ILMN_1652782|LOC652910
356	ILMN_1652784|MUCDHL
357	ILMN_1652786|LOC338805
358	ILMN_1652787|PIK3AP1
359	ILMN_1652790|CLK1
360	ILMN_1652794|NEK3
361	ILMN_1652797|LOC400451
362	ILMN_1652799|LOC441873
363	ILMN_1652802|SP140
364	ILMN_1652805|PTPN13
365	ILMN_1652808|LOC643191
366	ILMN_1652825|IL10RA
367	ILMN_1652826|LRRC17
368	ILMN_1652846|LOC653414
369	ILMN_1652847|LOC653616
370	ILMN_1652854|LOC653569
371	ILMN_1652857|SLC15A1
372	ILMN_1652865|BAIAP2
373	ILMN_1652866|LMX1B
374	ILMN_1652871|PLSCR5
375	ILMN_1652876|LOC392215
376	ILMN_1652878|PLXDC1
377	ILMN_1652894|FLJ22167
378	ILMN_1652906|GBGT1
379	ILMN_1652907|CDC5L
380	ILMN_1652916|LOC651635
381	ILMN_1652918|RHOF
382	ILMN_1652920|AIP
383	ILMN_1652927|LOC641851
384	ILMN_1652928|C7orf19
385	ILMN_1652929|POGZ
386	ILMN_1652931|LOC644672
387	ILMN_1652938|PRRG3
388	ILMN_1652940|MGC16703
389	ILMN_1652946|LOC387804
390	ILMN_1652952|RASAL2
391	ILMN_1652955|LOC648622
392	ILMN_1652959|ABCD2
393	ILMN_1652963|C1orf194
394	ILMN_1652967|LOC390332
395	ILMN_1652969|ZNF479
396	ILMN_1652975|DLK1
397	ILMN_1652977|LOC652191
398	ILMN_1652989|NUP160
399	ILMN_1652990|LOC649745
400	ILMN_1652992|PRDM2
401	ILMN_1652996|LOC440345
402	ILMN_1652998|HIST1H2BL
403	ILMN_1653001|CABLES1
404	ILMN_1653006|CSN1S1
405	ILMN_1653007|LOC648362
406	ILMN_1653009|RGS12
407	ILMN_1653026|PLAC8
408	ILMN_1653028|COL4A1
409	ILMN_1653031|LOC653766
410	ILMN_1653033|LOC644679
411	ILMN_1653035|CHR415SYT
412	ILMN_1653039|LOC642934
413	ILMN_1653040|PCDHGA12
414	ILMN_1653042|HSD3B7
415	ILMN_1653043|LOC649198
416	ILMN_1653055|SOX3
417	ILMN_1653073|OR10Q1
418	ILMN_1653077|LOC650549
419	ILMN_1653098|SLC30A4
420	ILMN_1653103|C20orf152
421	ILMN_1653115|ECH1
422	ILMN_1653125|PER1
423	ILMN_1653127|HERC2P2
424	ILMN_1653129|CSTF2
425	ILMN_1653133|SH3D19
426	ILMN_1653134|C16orf69
427	ILMN_1653142|LOC651454
428	ILMN_1653143|ECD
429	ILMN_1653146|MSH4
430	ILMN_1653150|LOC642961
431	ILMN_1653158|DPRX
432	ILMN_1653161|SNCG
433	ILMN_1653162|HSD17B6
434	ILMN_1653165|AAMP
435	ILMN_1653180|TPM4
436	ILMN_1653193|LOC643377
437	ILMN_1653198|LOC643695
438	ILMN_1653200|SLC22A17
439	ILMN_1653202|LOC643717
440	ILMN_1653203|EFEMP2
441	ILMN_1653205|C8orf59
442	ILMN_1653207|LOC441662
443	ILMN_1653211|ATP1B4
444	ILMN_1653220|PITPNM1
445	ILMN_1653228|C3orf22
446	ILMN_1653240|LOC644683
447	ILMN_1653251|HIST1H1B
448	ILMN_1653260|LOC651528
449	ILMN_1653261|LOC650387
450	ILMN_1653263|GPRIN1
451	ILMN_1653267|GPR26
452	ILMN_1653274|NUDT10
453	ILMN_1653276|LOC645276
454	ILMN_1653278|MUC20
455	ILMN_1653280|GZMB
456	ILMN_1653282|LCE2A
457	ILMN_1653286|LOC642345
458	ILMN_1653292|PFKFB4
459	ILMN_1653314|LOC642576
460	ILMN_1653319|MC1R
461	ILMN_1653324|IL22RA2
462	ILMN_1653332|FAM29A
463	ILMN_1653341|KRTAP19-2
464	ILMN_1653342|DUS1L
465	ILMN_1653347|LOC643697
466	ILMN_1653352|LOC644975
467	ILMN_1653355|ACTBL1
468	ILMN_1653358|FUT3
469	ILMN_1653367|TAF12
470	ILMN_1653368|LOC645238
471	ILMN_1653372|ATP8B3
472	ILMN_1653376|KIAA1946
473	ILMN_1653378|LOC646589
474	ILMN_1653385|KIF3A
475	ILMN_1653386|SULT6B1
476	ILMN_1653394|LOC642916
477	ILMN_1653395|LOC727797
478	ILMN_1653397|LRRC43
479	ILMN_1653410|LOC647274
480	ILMN_1653412|RAXL1
481	ILMN_1653415|SPANXA2
482	ILMN_1653420|LOC648278
483	ILMN_1653428|SPINK9
484	ILMN_1653429|SLC35A3
485	ILMN_1653437|LOC642360
486	ILMN_1653444|RPL22
487	ILMN_1653447|PSORS1C2
488	ILMN_1653453|MID1
489	ILMN_1653458|LOC648840
490	ILMN_1653461|MGC48628
491	ILMN_1653463|SULT1C3
492	ILMN_1653464|RASD2
493	ILMN_1653466|HES4
494	ILMN_1653469|LOC651767
495	ILMN_1653470|KLC2
496	ILMN_1653494|S100A1
497	ILMN_1653496|GLUL
498	ILMN_1653500|LOC649902
499	ILMN_1653501|SEMA3B
500	ILMN_1653504|EDG1
501	ILMN_1653506|LOC442015
502	ILMN_1653514|RBBP4
503	ILMN_1653517|LBR
504	ILMN_1653522|LOC646342
505	ILMN_1653524|SIKE
506	ILMN_1653527|LOC648358
507	ILMN_1653529|TEX10
508	ILMN_1653534|FLJ12688
509	ILMN_1653545|LOC646482
510	ILMN_1653553|C14orf80
511	ILMN_1653562|ZNF705A
512	ILMN_1653566|LOC391282
513	ILMN_1653567|LOC390033
514	ILMN_1653571|LOC727849
515	ILMN_1653572|LOC647529
516	ILMN_1653573|LOC644846
517	ILMN_1653579|LOC401845
518	ILMN_1653583|LOC440839
519	ILMN_1653591|TRIM40
520	ILMN_1653603|LOC649412
521	ILMN_1653612|KCTD9
522	ILMN_1653615|FLJ34969
523	ILMN_1653618|ZZZ3
524	ILMN_1653628|LOC652641
525	ILMN_1653629|FAM46D
526	ILMN_1653636|LOC644856
527	ILMN_1653646|UBL7
528	ILMN_1653650|LOC641948
529	ILMN_1653660|LOC642947
530	ILMN_1653667|LOC643423
531	ILMN_1653670|CUL3
532	ILMN_1653678|DTX4
533	ILMN_1653704|IL9
534	ILMN_1653708|CORO1B
535	ILMN_1653709|TIMM9
536	ILMN_1653711|FZD2
537	ILMN_1653712|UAP1L1
538	ILMN_1653716|LOC645565
539	ILMN_1653718|ZFAND2B
540	ILMN_1653719|ITGBL1
541	ILMN_1653724|LOC648716
542	ILMN_1653730|OXCT2
543	ILMN_1653738|LOC644619
544	ILMN_1653744|LOC643927
545	ILMN_1653745|LOC727958
546	ILMN_1653747|LOC644790
547	ILMN_1653748|CST11
548	ILMN_1653749|B4GALT5
549	ILMN_1653750|SOX10
550	ILMN_1653751|HOP
551	ILMN_1653760|LOC651430
552	ILMN_1653761|MYCN
553	ILMN_1653762|NRSN1
554	ILMN_1653766|CCL24
555	ILMN_1653768|LOC641733
556	ILMN_1653769|CBLN3
557	ILMN_1653771|WDR63
558	ILMN_1653774|LOC200312
559	ILMN_1653783|MLC1
560	ILMN_1653786|LOC644887
561	ILMN_1653787|LOC341604
562	ILMN_1653788|RNF208
563	ILMN_1653794|C6orf160
564	ILMN_1653797|C6orf62
565	ILMN_1653801|LOC388282
566	ILMN_1653807|LOC727986
567	ILMN_1653814|HBBP1
568	ILMN_1653822|NEK2
569	ILMN_1653826|FGF13
570	ILMN_1653828|CHFR
571	ILMN_1653829|LOC643338
572	ILMN_1653833|LOC144776
573	ILMN_1653836|C11orf69
574	ILMN_1653856|STS-1
575	ILMN_1653861|SCMH1
576	ILMN_1653864|LOC644326
577	ILMN_1653865|LOC642451
578	ILMN_1653867|ZNF483
579	ILMN_1653878|CACNB2
580	ILMN_1653892|BACH2
581	ILMN_1653894|GMIP
582	ILMN_1653896|TREX1
583	ILMN_1653904|TXNRD2
584	ILMN_1653910|LOC650496
585	ILMN_1653927|SNORD83A
586	ILMN_1653933|ABCB6
587	ILMN_1653940|USP2
588	ILMN_1653945|LOC644116
589	ILMN_1653965|ITGB4
590	ILMN_1653969|FLJ46257
591	ILMN_1653980|METTL8
592	ILMN_1653984|MYO7B
593	ILMN_1653991|LOC643344
594	ILMN_1653995|LOC390570
595	ILMN_1654001|SMC6
596	ILMN_1654008|LYPLA2P1
597	ILMN_1654016|MRLC2
598	ILMN_1654028|DHCR7
599	ILMN_1654031|TPTE2
600	ILMN_1654032|ZER1
601	ILMN_1654037|PPIE
602	ILMN_1654049|LOC442560
603	ILMN_1654056|LOC392343
604	ILMN_1654060|MKNK2
605	ILMN_1654061|LOC220429
606	ILMN_1654063|HYDIN
607	ILMN_1654064|LOC644334
608	ILMN_1654065|ATOH8
609	ILMN_1654072|CX3CL1
610	ILMN_1654073|LOC647213
611	ILMN_1654087|POU2F2
612	ILMN_1654099|LRIG2
613	ILMN_1654108|FLJ31401
614	ILMN_1654112|PARD6A
615	ILMN_1654129|C1orf80
616	ILMN_1654137|LOC649700
617	ILMN_1654151|COX6C
618	ILMN_1654154|LOC653632
619	ILMN_1654171|LOC652593
620	ILMN_1654185|LOC391347
621	ILMN_1654194|FLJ11506
622	ILMN_1654210|CD1C
623	ILMN_1654212|DOK7
624	ILMN_1654217|MPP2
625	ILMN_1654226|LOC642591
626	ILMN_1654240|LOC653664
627	ILMN_1654241|HAP1
628	ILMN_1654246|SIRT6
629	ILMN_1654249|LOC647083
630	ILMN_1654262|ZMAT3
631	ILMN_1654268|HMGB2
632	ILMN_1654279|LOC389888
633	ILMN_1654284|RBMY2FP
634	ILMN_1654287|ADCY9
635	ILMN_1654288|LOC652540
636	ILMN_1654289|ELK1
637	ILMN_1654313|LOC400987
638	ILMN_1654314|LGALS3BP
639	ILMN_1654317|LOC643224
640	ILMN_1654319|HAPLN3
641	ILMN_1654320|LOC644250
642	ILMN_1654324|HEYL
643	ILMN_1654336|LOC644377
644	ILMN_1654340|LOC647115
645	ILMN_1654346|LOC644325
646	ILMN_1654352|LOC648846
647	ILMN_1654354|GNAT3
648	ILMN_1654357|ZNF24
649	ILMN_1654365|LOC440742
650	ILMN_1654369|LOC644224
651	ILMN_1654370|TESK2
652	ILMN_1654376|CARD8
653	ILMN_1654378|LOC642110
654	ILMN_1654385|ASB13
655	ILMN_1654386|LOC283551
656	ILMN_1654389|LOC728744
657	ILMN_1654392|KIAA0323
658	ILMN_1654394|LOC648576
659	ILMN_1654396|ITGB2
660	ILMN_1654398|RGL1
661	ILMN_1654403|LOC649186
662	ILMN_1654408|TRAF7
663	ILMN_1654411|CCL18
664	ILMN_1654413|C10orf108
665	ILMN_1654415|PTF1A
666	ILMN_1654421|MPHOSPH9
667	ILMN_1654422|ACTN2
668	ILMN_1654427|LOC653217
669	ILMN_1654428|C12orf51
670	ILMN_1654429|C12orf48
671	ILMN_1654430|LOC731170
672	ILMN_1654441|OAT
673	ILMN_1654445|LOC347292
674	ILMN_1654452|LOC441378
675	ILMN_1654457|TXN2
676	ILMN_1654458|FLJ37587
677	ILMN_1654459|SPANXN1
678	ILMN_1654462|LOC440084
679	ILMN_1654465|GPI
680	ILMN_1654466|PLAC4
681	ILMN_1654468|ACRV1
682	ILMN_1654473|ZP1
683	ILMN_1654479|GML
684	ILMN_1654481|LOC643246
685	ILMN_1654488|UTX
686	ILMN_1654493|LOC649169
687	ILMN_1654496|LOC646168
688	ILMN_1654497|ATAD1
689	ILMN_1654504|CLEC7A
690	ILMN_1654516|TMPIT
691	ILMN_1654518|LRCH4
692	ILMN_1654522|LOC255620
693	ILMN_1654526|LOC645724
694	ILMN_1654534|NPSR1
695	ILMN_1654540|LOC653614
696	ILMN_1654542|C5orf21
697	ILMN_1654543|MED6
698	ILMN_1654545|CPSF1
699	ILMN_1654552|MRPS31
700	ILMN_1654560|TLR6
701	ILMN_1654561|KHDRBS1
702	ILMN_1654563|EFNB1
703	ILMN_1654564|SCML4
704	ILMN_1654566|HSPA1L
705	ILMN_1654570|TEKT1
706	ILMN_1654571|FCHO1
707	ILMN_1654583|CHD1
708	ILMN_1654586|RASA3
709	ILMN_1654588|LOC644577
710	ILMN_1654594|SLC34A2
711	ILMN_1654598|IQCA
712	ILMN_1654599|LOC650425
713	ILMN_1654602|SDHALP1
714	ILMN_1654606|ZDHHC22
715	ILMN_1654609|TIGA1
716	ILMN_1654612|ZNF589
717	ILMN_1654618|TULP2
718	ILMN_1654626|LOC644727
719	ILMN_1654628|LSM14A
720	ILMN_1654629|TMEM175
721	ILMN_1654630|FLJ10404
722	ILMN_1654632|RGS7BP
723	ILMN_1654634|LOC652278
724	ILMN_1654637|LOC643436
725	ILMN_1654639|HERC6
726	ILMN_1654641|LOC642521
727	ILMN_1654653|KNS2
728	ILMN_1654663|LOC642843
729	ILMN_1654671|SLMO1
730	ILMN_1654672|LOC641950
731	ILMN_1654673|LOC442208
732	ILMN_1654677|RAD9B
733	ILMN_1654684|C6orf105
734	ILMN_1654690|CECR5
735	ILMN_1654691|FKBP3
736	ILMN_1654692|RALGPS2
737	ILMN_1654703|GPR157
738	ILMN_1654721|LOC645836
739	ILMN_1654722|MPV17L
740	ILMN_1654726|LOC645797
741	ILMN_1654730|LOC730328
742	ILMN_1654737|TRIM32
743	ILMN_1654742|CX40.1
744	ILMN_1654748|TMCO3
745	ILMN_1654757|LOC645162
746	ILMN_1654759|CLDN22
747	ILMN_1654761|KATNA1
748	ILMN_1654766|LOC133308
749	ILMN_1654771|LOC647958
750	ILMN_1654772|LOC651511
751	ILMN_1654773|CASK
752	ILMN_1654779|LOC645355
753	ILMN_1654792|C8orf15
754	ILMN_1654795|FBXL5
755	ILMN_1654812|UNC93B1
756	ILMN_1654819|LOC653738
757	ILMN_1654851|C2orf17
758	ILMN_1654854|LOC347273
759	ILMN_1654855|DCX
760	ILMN_1654857|LOC645971
761	ILMN_1654858|ZNF818
762	ILMN_1654861|ACO2
763	ILMN_1654864|C1orf58
764	ILMN_1654866|RANBP2
765	ILMN_1654870|LOC648460
766	ILMN_1654871|LOC391574
767	ILMN_1654875|CLC
768	ILMN_1654890|LENG8
769	ILMN_1654893|SCAMP2
770	ILMN_1654895|C9orf14
771	ILMN_1654899|CT47.6
772	ILMN_1654900|LOC649851
773	ILMN_1654910|LOC650769
774	ILMN_1654916|KIF7
775	ILMN_1654917|LOC653562
776	ILMN_1654918|MTRF1
777	ILMN_1654920|HNRPH3
778	ILMN_1654922|LOC642718
779	ILMN_1654929|NME4
780	ILMN_1654939|TMED2
781	ILMN_1654943|EPR1
782	ILMN_1654946|ZSCAN18
783	ILMN_1654950|LOC650744
784	ILMN_1654965|LOC646804
785	ILMN_1654973|LOC642804
786	ILMN_1654974|MLL4
787	ILMN_1654980|OTOA
788	ILMN_1654983|LDLRAD2
789	ILMN_1654987|HCG2P7
790	ILMN_1655011|SERF1B
791	ILMN_1655022|CXorf12
792	ILMN_1655026|LOC647979
793	ILMN_1655039|SLC27A4
794	ILMN_1655044|LOC641933
795	ILMN_1655046|NUTF2
796	ILMN_1655047|LOC645848
797	ILMN_1655051|FAM86B1
798	ILMN_1655095|CNGA4
799	ILMN_1655096|LOC645931
800	ILMN_1655100|LOC644680
801	ILMN_1655108|ZFYVE1
802	ILMN_1655117|WDR19
803	ILMN_1655126|LOC375133
804	ILMN_1655136|FLJ31813
805	ILMN_1655137|ZCCHC11
806	ILMN_1655140|LOC647656
807	ILMN_1655144|LOC644300
808	ILMN_1655151|LOC731756
809	ILMN_1655154|PTBP1
810	ILMN_1655155|PRPS1L1
811	ILMN_1655161|MORN1
812	ILMN_1655162|LOC642032
813	ILMN_1655165|RNF138
814	ILMN_1655167|ZNF502
815	ILMN_1655170|LOC642026
816	ILMN_1655177|PIK4CA
817	ILMN_1655182|LOC440338
818	ILMN_1655191|CASZ1
819	ILMN_1655195|SMA4
820	ILMN_1655196|FLJ21767
821	ILMN_1655201|C21orf70
822	ILMN_1655203|WDR53
823	ILMN_1655210|BPY2
824	ILMN_1655211|LOC644885
825	ILMN_1655215|PGGT1B
